suite,model,study,spearman,pred_sd,val_loss,best_epoch,epochs_run,lr,batch_size,weight_decay,updates,hidden,dense,dropout,embedder,d_model,arm
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,13,0.0349490925256476,0.1854015572452181,0.0878570806235075,27.0,35.0,0.0019452759078578,256.0,0.0002883993967157,112.0,,,0.1,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,14,-0.0087065342201305,0.1880795439223181,0.0875614732503891,19.0,27.0,0.0017785101741989,256.0,0.0002738470615245,80.0,,,0.3,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,15,0.0998856687942192,0.2793868959395926,0.0878736358135938,7.0,15.0,0.002828681175303,256.0,1.4420324297523322e-05,32.0,,,0.1,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,16,0.2238907805381248,1.0153939778379042,0.0891865385430199,70.0,78.0,0.0008455344983388,128.0,2.696933384677161e-05,497.0,,,0.3,valendin,64.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,17,0.2304807279754287,0.4094736431054667,0.087365735322237,27.0,35.0,0.0026872422438366,256.0,0.0001177518770114,112.0,,,0.3,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,18,0.0402649765983761,0.1976351541322118,0.0877908691763877,17.0,25.0,0.0022954143656857,256.0,0.0004483154437127,72.0,,,0.2,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,19,0.2540785500347464,0.9902108822477086,0.0877342708408832,10.0,18.0,0.0016898113666493,256.0,0.0071491990726877,44.0,,,0.0,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__Transformer__electronics__no_ar-no_cluster-valendin__a,Transformer,20,-0.0672746069889479,0.299344548707765,0.0881062168627977,14.0,22.0,0.001642860407302,256.0,2.5398863484950053e-06,60.0,,,0.3,valendin,128.0,Transformer__electronics__no_ar-no_cluster-valendin
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,1,0.2976442062272723,3.5478664078940936,0.0806744044216779,43.0,51.0,0.0021988979427813,64.0,0.0043713170124698,572.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,2,0.3181315138587812,2.885160855527411,0.0817458715576392,24.0,32.0,0.0024194393336372,64.0,0.0086662451914209,325.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,3,0.2878953769556476,0.9152279105941424,0.0875623356550931,11.0,19.0,0.0011050866530396,256.0,2.768610279793097e-06,48.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,4,0.0616519004113243,1.583957498777097,0.0875251572579145,17.0,25.0,0.000562704788151,256.0,2.185907696335168e-06,72.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,5,0.3131520197684727,3.0577689220174133,0.0814229662601764,43.0,51.0,0.0025036432711435,64.0,1.6072671089635345e-06,572.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,6,0.2996653489212334,3.2318044832390136,0.0804423104439463,52.0,60.0,0.0003919873056578,128.0,0.0005215540576812,371.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,7,0.3032774479339161,1.868878143233729,0.0853781734521572,38.0,46.0,0.0002783306248948,64.0,9.733013546865411e-06,507.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,8,0.3392723562168071,2.20723506577692,0.0815217257119142,32.0,40.0,0.0008855435342733,64.0,5.512164666581436e-06,429.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,9,0.3055303684306883,1.2835498502433802,0.0815834211042294,56.0,64.0,0.0002898201750458,64.0,1.455501864725089e-06,741.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,10,0.1387110430616374,1.2364429673676878,0.0880974065512418,14.0,22.0,0.000908557094907,256.0,0.0024277803918748,60.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,11,0.318354101578965,1.3188834505472655,0.0808207413979939,97.0,100.0,0.00015799407048,128.0,1.096249482532601e-05,686.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,12,0.3105743961058723,6.133915404498659,0.0803505565438951,44.0,52.0,0.0028038458608992,128.0,0.0086847169819302,315.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,13,0.3199793659619022,3.0692680317265943,0.0819946298232445,25.0,33.0,0.0014042695060782,64.0,5.236770094824845e-05,338.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,14,0.3249372884455539,3.120038921934906,0.0815891302548922,31.0,39.0,0.0029634636289246,64.0,0.0012345359764859,416.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,15,0.3065472153192598,2.924398613483666,0.0810422791311374,44.0,52.0,0.0027562455735165,64.0,2.752713525282321e-05,585.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,16,0.3049470211858961,3.5034707761682164,0.0808009029580996,36.0,44.0,0.0022771420140071,64.0,0.0021321038021424,481.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,17,0.3235675846497727,2.3609977001257247,0.0817007373731869,33.0,41.0,0.0008824588707463,64.0,0.0044915721959,442.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,18,0.3255096164802002,1.5834413825944498,0.081241101026535,36.0,44.0,0.0010538059398426,128.0,0.0031460545038471,259.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,19,0.3083096689319065,3.8381394554062607,0.0817654127111801,22.0,30.0,0.0029045112972179,64.0,2.954153022996476e-05,299.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,ValendinLSTM,20,0.3193462946053075,4.112496107915279,0.0811498529062821,26.0,34.0,0.0028122255861587,64.0,0.009041545886334,351.0,,,,,,ValendinLSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,1,0.0501208180986137,0.1979394900096963,0.0888082794845104,9.0,17.0,0.0018580194186474,256.0,0.0004617010395473,40.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,2,0.1654437566832583,0.7312210077464889,0.0897781719955114,30.0,38.0,0.0026230930874851,64.0,6.706322521551027e-05,403.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,3,0.0359165115830433,0.18832429510494,0.0899175349622964,5.0,13.0,0.0028899473300812,256.0,0.0001578261299696,24.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,4,-0.0183666094585202,0.203876100199367,0.0891071502119302,9.0,17.0,0.0017566103400039,256.0,7.963544829749883e-06,40.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,5,-0.0089906472369815,0.2168543691977885,0.0887683071196079,7.0,15.0,0.0027117483362092,256.0,5.681660055202157e-05,32.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,6,0.0409947052500347,0.1695824873675506,0.0916415516819272,8.0,16.0,0.0003919873056578,128.0,0.0005215540576812,63.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,7,0.0433823750518828,0.1835937849721375,0.088945135474205,20.0,28.0,0.0002180042257717,256.0,0.0070578132969512,84.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,8,0.073299723918665,0.208123862085169,0.0888536144047975,9.0,17.0,0.0018677595641375,256.0,1.0758031614353735e-06,40.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,9,0.0055059321086233,0.1877047349409627,0.0898286662995815,7.0,15.0,0.0025084192597632,256.0,0.0046602946317682,32.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,10,0.0470804583514946,0.1974675635248143,0.0889634899795055,11.0,19.0,0.0010007305976359,256.0,0.0008720744434224,48.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,11,0.0433922312569475,0.2100720076254004,0.088678665459156,11.0,19.0,0.0012448958737585,256.0,2.5734128310402924e-06,48.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,12,0.0538346849140407,0.2062739108407117,0.0890836026519537,7.0,15.0,0.0027998015718907,256.0,3.519510922522178e-06,32.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,13,0.0111010708924108,0.2226776909896096,0.0887470934540033,7.0,15.0,0.002440686337296,256.0,0.0078969108233883,32.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,14,-0.0001233336157172,0.180350222613184,0.0891728773713111,11.0,19.0,0.0012237412994095,256.0,0.0007088594763979,48.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,15,0.0481013398562711,0.1835551997135675,0.091446901006358,6.0,14.0,0.0011616614867378,128.0,2.0050728961310164e-05,49.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,16,-0.0351413449547934,0.1932303447565637,0.0889987163245678,7.0,15.0,0.0027462917305934,256.0,7.999097309081119e-05,32.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,17,0.0199904225576178,0.1938557178216101,0.0913186871579715,5.0,13.0,0.0017303752763888,128.0,1.80423744611788e-05,42.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,18,0.0478400769444263,0.1944246265765681,0.0890200864523649,16.0,24.0,0.0005483373589498,256.0,1.4011415959595386e-05,68.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,19,-0.0311299325161592,0.1978148991667466,0.089012524113059,7.0,15.0,0.0024769118779066,256.0,0.0026572661549712,32.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_arms__ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf__a,ValendinLSTM,20,0.0269125336087705,0.1771173693558345,0.0893577802926302,11.0,19.0,0.0012175769276853,256.0,5.700704365643878e-06,48.0,,,,,,ValendinLSTM__electronics__no_ar-no_cluster-valendin-no_tf
real_panel_benchmarks__ValendinLSTM__electronics__r00,ValendinLSTM,1,0.0225113008066967,0.1293329612130563,0.0886000730097293,11.0,19.0,0.0011503383899724,256.0,0.0005669410925868,48.0,,,,,,ValendinLSTM__electronics__r00
real_panel_benchmarks__ValendinLSTM__electronics__r01,ValendinLSTM,1,0.0294426090792836,0.1378077919839994,0.0885949060320854,13.0,21.0,0.000794180027914,256.0,3.75939711974573e-05,56.0,,,,,,ValendinLSTM__electronics__r01
real_panel_benchmarks__ValendinLSTM__electronics__r02,ValendinLSTM,1,0.0711058514873953,0.132435631046886,0.0890019945800304,8.0,16.0,0.0018084785336902,256.0,1.0417822587523424e-06,36.0,,,,,,ValendinLSTM__electronics__r02
real_panel_benchmarks__ValendinLSTM__electronics__r03,ValendinLSTM,1,-0.0027035647321287,0.1435822639833595,0.0887615121901035,8.0,16.0,0.0020006634241668,256.0,0.0015467296860805,36.0,,,,,,ValendinLSTM__electronics__r03
real_panel_benchmarks__ValendinLSTM__electronics__r04,ValendinLSTM,1,-0.0389813307960279,0.1325823884668732,0.0889856200665235,8.0,16.0,0.0018224346994363,256.0,2.5829715737799943e-05,36.0,,,,,,ValendinLSTM__electronics__r04
real_panel_benchmarks__ValendinLSTM__electronics__r05,ValendinLSTM,1,0.043606524533242,0.1263225573284307,0.0888658482581377,8.0,16.0,0.0020456279242799,256.0,1.1312007388447805e-06,36.0,,,,,,ValendinLSTM__electronics__r05
real_panel_benchmarks__ValendinLSTM__electronics__r06,ValendinLSTM,1,0.0347783794456775,0.1181224826452659,0.0889562219381332,7.0,15.0,0.0028044936875173,256.0,0.0002092488764714,32.0,,,,,,ValendinLSTM__electronics__r06
real_panel_benchmarks__ValendinLSTM__electronics__r07,ValendinLSTM,1,0.0262203164382623,0.1293373987356202,0.0893057081848383,11.0,19.0,0.0011750970049837,256.0,9.615945794015126e-06,48.0,,,,,,ValendinLSTM__electronics__r07
real_panel_benchmarks__ValendinLSTM__electronics__r08,ValendinLSTM,1,0.0588953731535725,0.1260046261450885,0.0889729987829923,7.0,15.0,0.0025321275713926,256.0,1.4609756190933744e-05,32.0,,,,,,ValendinLSTM__electronics__r08
real_panel_benchmarks__ValendinLSTM__electronics__r09,ValendinLSTM,1,0.0658283612945624,0.1278888134588939,0.088867487385869,9.0,17.0,0.0018802530898558,256.0,0.0036957530611535,40.0,,,,,,ValendinLSTM__electronics__r09
real_panel_benchmarks__ValendinLSTM__electronics__r10,ValendinLSTM,1,0.0313513781327979,0.1241892412806273,0.0885919705033302,7.0,15.0,0.0024904140423313,256.0,0.001352820852651,32.0,,,,,,ValendinLSTM__electronics__r10
real_panel_benchmarks__ValendinLSTM__electronics__r11,ValendinLSTM,1,0.0827070750275422,0.1371079083332426,0.0886686537414789,7.0,15.0,0.0023609518988887,256.0,1.165093001767296e-06,32.0,,,,,,ValendinLSTM__electronics__r11
real_panel_benchmarks__ValendinLSTM__electronics__r12,ValendinLSTM,1,-0.0093384861465004,0.1448132863451197,0.0889243725687265,6.0,14.0,0.0023466101810996,256.0,0.0011112477143973,28.0,,,,,,ValendinLSTM__electronics__r12
real_panel_benchmarks__ValendinLSTM__electronics__r13,ValendinLSTM,1,0.0609216602705298,0.1087991764322355,0.0891098398715257,8.0,16.0,0.0007975679566638,256.0,0.0016975648925744,36.0,,,,,,ValendinLSTM__electronics__r13
real_panel_benchmarks__ValendinLSTM__electronics__r14,ValendinLSTM,1,0.0397145947370082,0.1251168132335504,0.0891186892986297,7.0,15.0,0.001889210903395,256.0,4.341070523265855e-05,32.0,,,,,,ValendinLSTM__electronics__r14
real_panel_benchmarks__ValendinLSTM__electronics__r15,ValendinLSTM,1,0.0222217380623937,0.130403881999359,0.0887558218091726,11.0,19.0,0.0011632604123557,256.0,3.484659768592536e-06,48.0,,,,,,ValendinLSTM__electronics__r15
real_panel_benchmarks__ValendinLSTM__electronics__r16,ValendinLSTM,1,-0.0124934814097631,0.1296903467564338,0.0890595912933349,7.0,15.0,0.0029469705241324,256.0,1.7763835379534137e-06,32.0,,,,,,ValendinLSTM__electronics__r16
real_panel_benchmarks__ValendinLSTM__electronics__r17,ValendinLSTM,1,0.0774660380052098,0.1380760211823009,0.0893792156130075,17.0,25.0,0.0005483373589498,256.0,1.4011415959595386e-05,72.0,,,,,,ValendinLSTM__electronics__r17
real_panel_benchmarks__ValendinLSTM__electronics__r18,ValendinLSTM,1,-0.008584994850771,0.1290637885386668,0.0889247935265302,8.0,16.0,0.0020105920112895,256.0,0.0004675789886586,36.0,,,,,,ValendinLSTM__electronics__r18
real_panel_benchmarks__ValendinLSTM__electronics__r19,ValendinLSTM,1,0.0407189118250397,0.1317255551648317,0.0887652933597564,11.0,19.0,0.0010661433249063,256.0,0.0001845515336306,48.0,,,,,,ValendinLSTM__electronics__r19
real_panel_lstm_bounded32__LSTM__electronics__r000,LSTM,1,0.2136914650739151,0.402566064886608,0.0878598924194063,36.0,44.0,0.0033393681212172,128.0,0.0002190995911788,259.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r000
real_panel_lstm_bounded32__LSTM__electronics__r001,LSTM,1,0.2845345784091271,0.7291906229944303,0.0849317219108343,38.0,46.0,0.0094095843559327,256.0,0.0006004076811349,156.0,128.0,32.0,0.0,valendin,,LSTM__electronics__r001
real_panel_lstm_bounded32__LSTM__electronics__r002,LSTM,1,0.2546880101863324,0.3373516284534031,0.0861178170889616,23.0,31.0,0.0093241457830461,256.0,1.620279568965949e-06,96.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r002
real_panel_lstm_bounded32__LSTM__electronics__r003,LSTM,1,0.2770268736441602,0.5801223791984212,0.0880449840000697,11.0,19.0,0.0098733748348898,128.0,1.931229552621156e-06,84.0,128.0,32.0,0.0,valendin,,LSTM__electronics__r003
